speech, Avgf0, Avgf1, Avgf2, Avgf3, Avgf4, Avgf5, Avgf6, Avgf7, Avgf8, Avgf9, Avgf10, Avgf11, Avgf12, filename
no,9.91280003632,10.9049304466,10.5863075046,10.3697656664,10.2558733413,10.2678333041,10.3556865641,10.6494987476,11.02652359,11.3385469253,11.4378889215,11.4735589152,11.4370766157,0_listens1-audio-24-05-2014-17_17_15.wav
no,1.96359273927,3.47060086467,5.22554255441,4.40300625245,3.16257399452,3.63415229729,4.223655196,5.12571278614,5.41970353625,6.30988515964,6.81397837011,6.74975339703,6.58397350262,0_listens1-audio-24-05-2014-18_10_12.wav
no,2.8159559823,3.66819990597,4.08665033669,4.27855419677,4.43031011396,4.69478155012,4.93009347385,5.15030546946,5.32116836263,5.53309693054,5.71680586118,5.89572156843,6.04399018744,0_listens3-audio-01-06-2014-03_39_11.wav
no,2.82425694616,3.67563545268,4.06029573502,4.3061425598,4.40032607395,4.62467404218,4.92432993169,5.16818755227,5.37326187332,5.60822531526,5.75677105614,5.937194315,6.11248983493,0_listens3-audio-01-06-2014-03_44_11.wav
no,2.66406805267,3.65251405254,4.05876983773,4.25017767983,4.36260120716,4.62448310069,4.91048869641,5.17423024877,5.33896323991,5.5441316751,5.75506609942,5.92142746365,6.10569917043,0_listens3-audio-01-06-2014-03_49_11.wav
no,2.68568376733,3.66339586198,4.08677803869,4.25761147249,4.35674015629,4.66246358576,4.90522756396,5.13321607863,5.29983712115,5.52377816166,5.72949226131,5.91084868153,6.06832638259,0_listens3-audio-01-06-2014-03_54_12.wav
no,2.63086164995,3.61936107124,4.06355942067,4.27577185119,4.46000520505,4.68313813231,4.93369471427,5.12888729752,5.32229829114,5.57428667132,5.75334509982,5.88928764649,6.06832353273,0_listens3-audio-01-06-2014-03_59_12.wav
no,2.61866898966,3.64792582622,4.03324340682,4.26598999597,4.3824849253,4.66503047941,4.92378658409,5.12749836971,5.32960066878,5.52625750744,5.71358606459,5.89386680719,6.09777197954,0_listens3-audio-01-06-2014-04_14_14.wav
no,2.76239639408,3.67508237697,4.05758390448,4.25933423889,4.42265434901,4.70653802613,4.91992902114,5.10440498633,5.32016094918,5.56495066343,5.79645942612,5.99819229495,6.12456246677,0_listens3-audio-01-06-2014-04_19_14.wav
no,7.44091184553,8.05562685885,9.39854342129,10.8227385818,10.342204051,10.0424387543,10.9148188814,11.0812270916,10.8964159342,11.1652265212,11.2347333965,11.6311254813,12.0406783172,0_listens3-audio-01-06-2014-12_13_35.wav
no,5.88807317984,7.617470006,7.4276896546,7.40159986603,7.33090707306,7.49084224274,7.92350932608,8.07572829121,7.90669217299,8.15821321486,8.31738298435,8.4592423489,8.82912894882,0_listens3-audio-01-06-2014-12_18_35.wav
no,4.11780290766,5.11551146354,6.31909480947,6.69284701304,6.42967144409,6.88810316063,7.04519425043,7.31694950843,7.5560059349,7.775411272,8.14754375947,8.23114055615,7.97154655865,0_listens3-audio-01-06-2014-12_33_38.wav
no,3.64681712931,5.15739505561,5.76241774172,5.67660937772,5.7536656918,6.20764594704,6.0788212358,6.39836753719,6.40567473643,6.27452842862,6.5641166054,6.54117835783,6.52053821135,0_listens3-audio-01-06-2014-12_48_39.wav
no,5.45455974603,6.38248797746,6.85140440135,6.66435532596,6.48310100474,6.69300588529,6.7224685132,7.02518326925,7.22680534041,7.22989009693,7.48289115389,7.80971036257,7.84284288997,0_listens3-audio-01-06-2014-12_53_39.wav
no,3.53267412198,5.05579128429,5.77193020821,6.13045514819,6.08668176697,6.38099544796,6.28638061466,6.57429852122,6.66552898686,6.49021525754,6.74782218224,6.67912094099,6.64470015936,0_listens3-audio-01-06-2014-13_03_40.wav
no,4.99241295334,6.42497922801,7.28398987951,7.63218758259,8.27133540142,8.69460938719,9.16050487343,9.20431729018,9.28525431137,9.67317642019,9.99791522177,10.1629494171,10.3498146314,0_listens3-audio-24-05-2014-14_14_12.wav
no,5.18908198283,6.08947933238,6.80973629393,7.19109864427,7.58283800327,8.10184504222,8.68742888001,8.91435685129,9.19854861072,9.6391987382,10.0703732414,10.5322023249,10.8475136337,0_listens3-audio-24-05-2014-14_15_12.wav
no,3.7494068799,4.95701542673,5.88535661595,6.39082614875,6.66797217616,7.08644431113,7.49647477131,7.84777073791,8.05078694333,8.32562870563,8.57600204046,8.76656910984,8.87741570673,0_listens3-audio-24-05-2014-14_20_12.wav
no,5.02073074953,6.26251771453,7.18655297459,7.73041006215,8.10861309825,8.4201410526,8.7276454964,8.85804890082,9.01119574322,9.2452417478,9.51107899941,9.92321540331,10.0855594931,0_listens3-audio-24-05-2014-14_23_33.wav
no,7.11820375216,9.07598843822,9.63423783961,9.98228076201,10.0010453977,10.4177648981,10.2594307511,10.2031664858,10.1872780329,10.3397590292,10.5330843581,10.8261137293,10.9882297413,0_listens3-audio-24-05-2014-14_28_33.wav
no,4.62041495939,5.60755033246,6.15674945271,6.41223167123,6.57835149212,6.79042624742,6.99363343799,7.16570507205,7.25755924401,7.41927609318,7.58845713582,7.71076720935,7.80724162076,0_listens3-audio-24-05-2014-14_38_35.wav
no,4.51080448947,5.4149937692,5.95763313202,6.19710983821,6.32599822257,6.552652399,6.72891662716,6.89618436191,7.19241372397,7.35014973976,7.427672671,7.44204096967,7.54505600508,0_listens3-audio-24-05-2014-14_43_35.wav
no,4.38989977226,5.25291116215,5.75069822368,5.90201174641,5.89954297378,6.14254111261,6.385200352,6.59151297312,6.67644062921,6.88700958854,7.02985856578,7.08948496751,7.18857500404,0_listens3-audio-24-05-2014-14_48_36.wav
no,5.33823426611,5.93695428138,6.37279454784,6.58005674089,6.65350609136,6.95436539571,7.22460363708,7.54165249748,7.6514638821,7.69587046449,7.70457998912,7.83889269379,7.92924026123,0_listens3-audio-26-05-2014-09_23_05.wav
no,4.41989362429,5.5510065984,6.33253762778,6.76764355387,6.98261179927,7.42905090794,7.74917127781,8.08814956267,8.24791708941,8.55291365512,8.84281414664,8.89769711853,8.8770993879,0_listens3-audio-26-05-2014-09_28_05.wav
no,7.24834963554,8.58990731072,11.4507055055,11.8838430266,9.37643003212,8.68591447384,8.87159449906,8.94259556507,8.85351883082,9.24283899669,9.58225217274,8.81401341564,8.67429050969,0_listens3-audio-26-05-2014-09_38_06.wav
no,5.92119881607,6.58709589596,7.31107897015,8.04749446918,8.65113363547,9.34028230088,9.86661433505,10.1382921966,10.2957064954,10.4325202655,10.3953844693,10.1695089366,10.228783214,0_listens3-audio-26-05-2014-09_43_07.wav
no,9.62728863592,10.4841552474,11.2635913782,11.4543759282,11.6985551119,13.1742101594,13.4644593149,13.6058560242,13.8905785893,13.3144951827,13.1236740774,13.1860691849,12.0097590423,0_listens3-audio-26-05-2014-12_25_58.wav
no,9.51789803142,10.438967466,11.2064042645,11.4303097096,11.7426453575,13.0547825394,13.381766894,13.5477117251,13.968750397,13.329247021,12.9892456145,12.9108710481,11.7411726831,0_listens3-audio-26-05-2014-12_30_58.wav
no,3.96148072384,5.03762512211,5.81939896978,6.3808636437,6.21475896408,6.07128386814,6.08991348884,6.36986098081,6.30332132865,6.49666785057,6.7170813747,6.89027787407,6.94733299514,0_listens3-audio-26-05-2014-13_16_03.wav
no,5.0305235756,5.89051727599,6.34841231227,6.4805397599,6.49115895611,6.70165173103,6.82072743733,6.970923432,7.15742487399,7.3851179653,7.64058463749,7.69642990062,7.61514403561,0_listens3-audio-26-05-2014-18_47_59.wav
no,6.4437896485,7.74074250202,9.13259100536,8.84031880134,8.91652647061,8.58021424856,8.85369433091,8.23525164217,8.60557774057,8.96824948176,9.21554780084,8.66219654642,8.44953227434,0_listens3-audio-26-05-2014-19_03_01.wav
no,5.31029470472,6.75600856689,8.26039124228,7.75860505437,7.50732823046,7.42384546116,7.19978258168,7.62684478738,7.85443448225,8.15204564075,8.3220912727,8.02790031303,8.2458748649,0_listens3-audio-26-05-2014-19_13_02.wav
no,3.01656794236,3.85635725999,4.31699770797,4.52207310588,4.57063250111,4.78079905714,5.1047413997,5.36824178258,5.51335299508,5.70983262592,5.89639579316,6.08067489132,6.23844247314,0_listens3-audio-27-05-2014-02_28_33.wav
no,2.94762541512,3.80553867996,4.22505654538,4.42382136853,4.50713508945,4.82184192396,5.16181622123,5.39461308438,5.49033185437,5.69807600955,5.80771680369,6.01650736778,6.24237507522,0_listens3-audio-27-05-2014-02_38_35.wav
no,3.00144234807,3.8002726946,4.26313587138,4.42276360347,4.53759598474,4.87327834933,5.29347429991,5.54648415399,5.62505561086,5.85467951756,5.89284299057,6.12305305618,6.34362314231,0_listens3-audio-27-05-2014-02_48_36.wav
no,2.87505040687,3.72404205635,4.17218177367,4.3883399129,4.49491882725,4.75924351372,5.01932904446,5.21687143113,5.40983691583,5.64513659507,5.81833143187,6.00592546085,6.19666539644,0_listens3-audio-27-05-2014-03_03_39.wav
no,6.51050891361,8.23522865209,10.2612171419,10.2242627791,8.60482806122,8.87963294314,9.08369214974,8.94458881098,9.71551806697,9.61236695905,9.82351222295,9.10713400853,8.84336719597,0_listens3-audio-27-05-2014-10_12_35.wav
no,6.52588572529,8.64933477813,10.1269332922,9.06211174161,8.66018009126,8.44157523442,8.27592224232,8.83080884988,9.22598522372,9.08493668702,8.67935908572,8.61551739967,8.54075277169,0_listens3-audio-27-05-2014-10_22_36.wav
no,9.8411737816,12.2598829948,13.3364267414,11.4456433253,11.3774774571,11.5443022537,11.3880290302,11.3329916964,11.4277796053,11.2027739561,10.9910953136,11.0880122139,10.9915629463,0_listens3-audio-27-05-2014-10_27_36.wav
no,5.65499968144,5.38550486342,5.89069668499,5.97735157659,6.28837069441,6.6157081826,6.8871240066,7.13301627933,7.28887124279,7.41585505616,7.4518131971,7.38453615948,7.49059411464,0_listens3-audio-27-05-2014-13_19_01.wav
no,5.71186451136,5.44313811579,5.87551161922,6.10594664007,6.2480054788,6.5709214742,6.84706961757,6.95827352807,6.88867598404,6.97427682848,7.0502331121,7.19870894622,7.31997892294,0_listens3-audio-27-05-2014-13_24_01.wav
no,5.6658646484,5.48243303624,5.71096074814,5.86685670593,5.98338520557,6.1824014194,6.33798548739,6.49141338865,6.58673839551,6.77227063079,6.90197640029,7.00433517484,7.1012657001,0_listens3-audio-27-05-2014-13_44_03.wav
no,7.7511074807,8.3264669502,9.12736120637,9.58412907743,9.51201387745,9.77123719523,10.0910535662,10.3941784369,10.6093902806,10.7985185337,10.7838485611,10.7324006454,10.6760836097,0_listens3-audio-27-05-2014-19_57_55.wav
no,7.65809390314,8.97466325994,9.68389414276,10.5813673385,10.6670490098,10.2552248269,9.32129737921,9.36911100847,9.11322445267,9.1866921619,9.42653854574,9.58725135102,9.27569535868,0_listens3-audio-27-05-2014-20_07_56.wav
no,4.86281963153,5.53940314586,6.07965386123,6.27659985688,6.49188918922,7.12641608321,7.37317563254,7.77241094677,7.8777450421,7.85851156686,7.96887513792,8.04437688543,8.28456888756,0_listens3-audio-27-05-2014-20_22_58.wav
no,3.8964277968,5.15805309692,6.07398531772,6.55714383708,6.85858995402,7.30755928555,7.5670784963,7.82994924705,7.98671931269,8.2365688055,8.38299291212,8.49779942535,8.62521048795,0_listens3-audio-28-05-2014-02_47_36.wav
no,3.99926581613,5.25003209383,6.08346188154,6.58247829002,6.88459944591,7.26678857978,7.60662120897,7.87047499462,8.00599514933,8.25623861431,8.43070644131,8.53156364315,8.59476015444,0_listens3-audio-28-05-2014-02_52_37.wav
no,4.05749809783,5.32160637913,6.19692349994,6.67988045263,6.92608750955,7.31939667125,7.60147308016,7.79022121691,7.93250362257,8.16369969268,8.25109406772,8.40040462089,8.50131880374,0_listens3-audio-28-05-2014-03_12_40.wav
no,4.07698465252,5.32669586486,6.20893982009,6.6772743547,6.89965000817,7.2533043708,7.56675038724,7.72348532922,7.88991433277,8.08067897139,8.18048229704,8.27210278505,8.41798047324,0_listens3-audio-28-05-2014-03_17_40.wav
no,4.16917801998,5.48148302314,6.28602459485,6.68179831352,6.85432123127,7.20732254578,7.50706484771,7.69431469663,7.80116914947,7.96906146445,8.08518609891,8.17730538533,8.29532301833,0_listens3-audio-28-05-2014-03_27_41.wav
no,4.21748484421,5.4622336405,6.25087836649,6.68674659181,6.85612311884,7.19220121291,7.42171282129,7.62964907817,7.76412959305,7.89328395759,8.03841799527,8.13946439043,8.2206720334,0_listens3-audio-28-05-2014-03_32_42.wav
no,7.51029454829,8.27450753598,8.80748987299,9.09281112339,9.10263627922,9.85664852082,10.1647599838,10.0660140667,10.6575387238,10.4968309467,10.4401802398,10.5490142272,10.58077017,0_listens3-audio-29-05-2014-18_30_43.wav
no,5.95145574766,7.0563047107,8.19921324459,8.48252420867,8.85678450826,9.74553068047,9.54526354791,9.1101499756,9.3129767488,8.97960865888,8.38575495226,8.11793487056,8.10869348611,0_listens3-audio-29-05-2014-18_35_44.wav
no,2.75712800014,3.7137271422,4.24121114655,4.53454880129,4.45718952541,4.71296681233,5.01082896176,5.22311793655,5.41275689418,5.68678840014,5.82216037011,5.95884418246,6.16511890219,0_listens3-audio-30-05-2014-03_53_29.wav
no,3.13331864605,3.96817283994,4.43898556834,4.65785157952,4.73341317552,4.99325475402,5.28535298436,5.4875792153,5.66813197423,5.8525246942,6.02068619814,6.1642532488,6.30391807458,0_listens3-audio-31-05-2014-09_05_55.wav
no,3.12630190478,3.91380461144,4.33840759496,4.56805898726,4.6609220384,4.9577391925,5.18621988745,5.36845377792,5.55766254658,5.81075712257,5.99887214631,6.15803292055,6.342154382,0_listens3-audio-31-05-2014-09_35_58.wav
no,3.10887387777,3.89091284331,4.34030886401,4.58491624913,4.64976725949,4.89035771855,5.21185676066,5.41144293228,5.58362216422,5.7970330385,5.98976599975,6.13885409416,6.27547789773,0_listens3-audio-31-05-2014-09_40_58.wav
no,3.12112623722,3.91398521275,4.33584448282,4.50385053434,4.63283084229,4.90194829977,5.14460424224,5.36972752185,5.54635217582,5.80843843741,5.98289607297,6.12625584757,6.31761205079,0_listens3-audio-31-05-2014-09_45_59.wav
no,3.13776142843,3.91251672175,4.31150852832,4.51990868428,4.58548601575,4.83540299191,5.11462896138,5.32510190436,5.47933132547,5.73421551046,5.90489668301,6.10824794589,6.27255439804,0_listens3-audio-31-05-2014-09_56_00.wav
no,7.49188917337,7.63555610093,8.35400976487,9.04339979126,8.93686699991,9.39448728591,9.69270817784,9.9625764784,10.1356181053,10.6084425418,10.5594104472,10.6231844476,10.4992377237,0_listens3-audio-31-05-2014-18_45_41.wav
