speech, Avgf0, Avgf1, Avgf2, Avgf3, Avgf4, Avgf5, Avgf6, Avgf7, Avgf8, Avgf9, Avgf10, Avgf11, Avgf12, filename
0,5.77505923944,4.30104505744,4.37500749182,3.85477357555,4.12279686837,4.37298175098,4.49775641409,4.68143125749,5.11758390027,5.70526074157,6.12570630646,6.73799998661,7.33633825344,100_ch01.wav
0,6.131355056,4.73265644521,4.62126745579,4.09059945139,4.48206109021,4.75631894157,4.87428632421,5.04568434226,5.34698231861,5.8693344971,6.39073159629,7.04787077026,7.42932801283,100_ch02.wav
0,5.97872013386,4.54554232509,4.49407408952,4.08186964255,4.38027798456,4.65000463988,4.86255330757,5.16693937957,5.45026632422,6.00822462847,6.39564857494,7.02477053104,7.5248956453,100_ch03.wav
0,5.92171588963,4.36043138516,4.37942350524,3.88309132853,4.12232814909,4.36290046915,4.59096892811,4.87845060171,5.14840344638,5.76894926044,6.25962204844,6.8857411961,7.31112541659,100_ch04.wav
0,6.20868346356,4.63919681965,4.77126821458,4.2092857841,4.53983385385,4.8767032704,4.9822263374,5.32330758768,5.66502594383,6.19281405973,6.69603832034,7.46483664002,7.7760665839,100_ch05.wav
0,5.91360027265,4.38208778042,4.39576148624,3.86407465173,4.06569435071,4.51097886624,4.64452687148,5.10998337764,5.25853973688,5.93720179902,6.36820589752,7.16320756484,7.55524775333,100_ch06.wav
0,5.98040496539,4.46938426698,4.4419166587,3.94061217204,4.36449161152,4.55260607736,4.76266664522,5.14238233481,5.26691182872,5.87493811882,6.28572451017,6.87311582765,7.32535880509,100_ch07.wav
0,6.00268470902,4.47566978587,4.59217775479,4.15587775638,4.33959892711,4.59980654865,4.74447654855,5.10632868926,5.40651962667,5.81785293324,6.1517651763,6.76268948479,7.23840671967,100_ch08.wav
0,6.14727656324,4.69045767155,4.81083205252,4.28699752195,4.59727088175,4.89377853422,4.88344130088,5.25489697284,5.70984914907,6.10510540221,6.76068912671,7.35015965679,7.81448226989,100_ch09.wav
0,5.78228804805,4.31252729678,4.26297260659,3.67903945302,4.06674054612,4.39637370557,4.32209505574,4.79833925463,4.98698262873,5.45349057552,6.03593369305,6.67996735057,7.03263419339,100_ch10.wav
0,4.29360820072,4.06598338902,4.52613942625,4.1045714426,4.17388894999,3.45525609943,3.34066686419,3.41748735537,3.54836903258,3.52001461593,3.44363261978,3.34788727414,3.43458748627,100_dch01.wav
0,4.42899761605,4.22923923174,4.75649671493,4.50441801711,4.22954961012,3.47844876455,3.28165608877,3.20137604504,3.71381217852,4.42477795251,4.22604621806,3.52523852686,3.49713288197,100_dch02.wav
0,4.23997935975,4.41234592866,4.83788083229,4.73506716963,4.20889768386,3.65181891877,3.58162335454,3.29883286824,3.56047985708,4.65322141016,4.51677581067,3.54196374452,3.51435901554,100_dch03.wav
0,4.36338290365,4.27524336107,4.55710903693,4.53665176733,3.8943349194,3.63198660812,4.02913886477,3.62649847142,3.51136254906,3.94109395327,3.92520916724,3.73837856667,3.47300728532,100_dch04.wav
0,4.73242319082,4.53034394305,5.07313344435,4.67009009232,4.46388612817,3.87583842978,4.11521607152,3.85033676003,4.33871048684,4.48008703586,4.5191682682,3.75092203894,3.50421713193,100_dch05.wav
0,4.37065009114,4.08619767874,4.65832551589,4.43798803354,3.95440905831,3.42187924968,3.66921878487,3.44602644364,4.18556563579,5.04732224673,4.59259836468,3.68718641887,3.45693410486,100_dch06.wav
0,4.3699088238,4.36425583561,4.73598501457,4.6063593372,3.9810252956,3.61378522819,3.85398477836,3.60419631689,4.0104523996,4.70659315496,4.41698192205,3.954291139,3.50431800922,100_dch07.wav
0,4.20652789548,4.22348485874,4.62770336627,4.61317083407,4.04837682673,3.92367579072,4.32374231158,4.01005903293,3.79034762934,4.1902449703,4.02165982549,3.88158556929,3.48504145738,100_dch08.wav
0,4.44045483052,4.32747857556,4.91086203076,4.40687671314,4.28969623204,3.97004265631,4.25047230869,4.18115910219,4.26416392974,4.50270786648,4.94401937695,4.0867586882,3.69105641041,100_dch09.wav
0,3.98170352884,3.68066906579,4.263438878,3.87145892529,3.47298931877,3.17906860111,3.6362614314,3.45536514314,3.86950505789,4.14166152172,3.99303180603,3.53111719972,3.41237706844,100_dch10.wav
0,3.26613525612,2.13441997098,2.05706009544,1.9474541866,2.29696305397,2.78857012768,2.80498461318,2.40489876535,2.59771677222,2.79016636908,2.921543002,3.25663575876,3.34462556813,100_hch01.wav
0,3.54605352948,1.86933631572,2.35001519451,2.06337900669,2.2300308872,2.68745796629,2.80206484595,2.35866008684,2.43154850997,2.84505846175,3.10462701399,3.31170160772,3.43268702811,100_hch02.wav
0,3.46011571368,2.00063209931,2.37759367163,2.15654667092,2.30934327136,2.76357053825,2.74619160181,2.53270254394,2.55658527221,2.78682747621,3.1500745175,3.34307388595,3.41937852097,100_hch03.wav
0,3.22674467135,2.08014636754,2.23083448403,1.9304038882,2.15034268935,2.42437258221,2.50080795968,2.34430892571,2.46849232941,2.78156214864,2.94609130968,3.28958527881,3.40232971076,100_hch04.wav
0,3.79427415966,2.39735371213,2.44643076642,2.3120995651,2.61270863811,3.16366031201,3.2047761227,2.63632779321,2.83806983565,3.1144011305,3.27021261249,3.37714201179,3.48604452005,100_hch05.wav
0,3.4917727972,2.15141871831,2.19594855903,1.96066027221,2.16117803454,2.65628201233,2.7819157379,2.52701265928,2.42440732541,2.90326757989,3.03114000489,3.30616512769,3.50267146416,100_hch06.wav
0,3.24745773386,1.95522226133,2.31497475091,2.12672295636,2.16863722548,2.48514211647,2.58572213929,2.43168830863,2.51157921324,2.87939469576,3.03997852447,3.35081406828,3.44884519527,100_hch07.wav
0,3.28851278646,2.21334467108,2.25740529942,2.18567135468,2.17214280833,2.54006981027,2.67548591761,2.55192376382,2.34505823301,2.89810305993,3.01816108463,3.34582607028,3.4992344074,100_hch08.wav
0,3.57056896318,2.32304800798,2.41169590734,2.16253535951,2.69052048876,2.99514389599,3.01453157276,2.67969456016,2.75960103125,3.02100850278,3.21370960858,3.53173935123,3.57853489598,100_hch09.wav
0,3.09334354149,1.69684256255,2.03123835071,1.72580310655,2.05265946367,2.2818567054,2.34790805008,2.18164308473,2.26471990852,2.57301157246,2.82201498964,3.22615859604,3.37207122269,100_hch10.wav
0,5.16156527777,3.78527028798,3.29961835898,2.95536251787,2.67025259716,2.86864763538,2.55565624878,2.52357823275,2.66593728759,3.00567971906,3.14379659062,3.44208453754,3.63762839514,100_och01.wav
0,5.35247562195,3.9958259122,3.50231441535,3.19839511185,2.92193034132,2.9722494397,2.67876591306,2.71322869562,2.79933767089,3.09911434247,3.18988763216,3.40090947241,3.64382566599,100_och02.wav
0,5.43129273053,3.9622840995,3.58860651098,3.13993586864,3.01086914087,3.11231234399,2.7860407219,2.78226573505,2.86369350462,3.12847057971,3.23226576963,3.42055733034,3.71177326027,100_och03.wav
0,5.28237886797,3.85942269161,3.49019286414,3.00939027598,2.85144425367,2.93249154778,2.61689857795,2.66522134969,2.55901804544,2.95467797336,3.12622471682,3.36633047143,3.63170501085,100_och04.wav
0,5.58816233931,3.94887192868,3.70146190143,3.31577428805,3.09866264206,3.27053936607,3.05731490726,3.01942661494,3.00141439751,3.33466752038,3.40306728632,3.61895921161,3.87835156919,100_och05.wav
0,5.40270043037,4.00209078722,3.56576649941,3.23610680949,2.94285737707,2.90806665556,2.79624736484,2.7974781955,2.65792243121,2.99862717054,3.17904247478,3.54661173418,3.7274122945,100_och06.wav
0,5.30695626775,3.91306477374,3.48455124891,3.04890066271,2.92602223864,2.90861255718,2.6542354749,2.66076143721,2.59469297644,2.96911740971,3.16252696737,3.50624713837,3.72398093723,100_och07.wav
0,5.35508156569,3.99760999533,3.54274344476,3.11336575907,2.95369511916,3.04154907749,2.68659466276,2.76808496882,2.64726522597,3.02880570092,3.03615490379,3.42742271635,3.74064446327,100_och08.wav
0,5.64027577929,4.19249842909,3.73025275336,3.34599277516,3.08631682548,3.29926999662,2.97879679404,3.02468831809,3.0691814394,3.25749924109,3.33995841442,3.67221434844,3.84059398567,100_och09.wav
0,5.16698094954,3.61353873113,3.27238862998,2.92343004505,2.62132178621,2.62711754449,2.35050036953,2.44756661091,2.57138871381,2.91065399497,2.98040813232,3.31421232906,3.53719198871,100_och10.wav
0,4.74858357168,3.19047996354,3.14829471746,2.3178103898,2.83321808802,2.64698987726,2.80666363559,3.2265427118,4.03634916875,4.28009391385,4.53551054782,5.30683930803,6.02497783929,100_pch01.wav
0,5.12281590578,3.5175938005,3.44435937796,2.57992725145,2.98979537544,2.89881862079,3.08759234821,3.34568846431,4.23311642296,4.32870168664,4.52936287095,5.63511096353,6.27280753775,100_pch02.wav
